"",SentenceLabelRem,SentenceScoreRem,Rubric,Score,FeedbackCode,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
2863,"You received 24 marks for Week 10 and 11 and 7 marks for Week 12"" 51.67","You received 24 marks for Week 10 and 11 and 7 marks for Week 12""",Agency 1,51.67,417,1,15,77.34,96.04,19.26,20.23,15,6.67,86.67,46.67,33.33,6.67,6.67,0,0,6.67,0,0,0,0,0,33.33,13.33,0,0,13.33,0,0,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,6.67,0,0,0,0,0,0,0,6.67,0,0,0,0,0,6.67,0
2864,"The audio is good, some more clear and connecting visuals can have been implemented throughout the assignment. For example, the first visual is quite general. A live video would have been good to see here!","The audio is good, some more clear and connecting visuals can have been implemented throughout the assignment. For example, the first visual is quite general. A live video would have been good to see here!",Sensemaking 1,63.33,418,1,35,65.15,40.06,1.27,94.7,11.67,20,88.57,74.29,60,0,0,0,0,0,0,0,0,20,11.43,2.86,8.57,22.86,5.71,2.86,0,28.57,14.29,8.57,0,0,0,0,8.57,0,8.57,0,0,5.71,2.86,0,0,0,5.71,5.71,0,5.71,5.71,0,0,0,0,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,2.86,0,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,11.43,5.71,2.86,0,0,5.71,8.57,0,0,0,0,0,0,14.29,5.71,5.71,0,2.86,0,0,0
2865,"The other images are also quite general for the research. Thus, the segments require more live content.","The other images are also quite general for the research. Thus, the segments require more live content.",Sensemaking 1&Impact 1,63.33,418,1,17,79.1,12.77,83.69,20.23,8.5,29.41,94.12,76.47,58.82,0,0,0,0,0,0,0,0,29.41,17.65,0,5.88,5.88,17.65,5.88,0,11.76,17.65,11.76,0,0,0,0,23.53,0,23.53,5.88,0,0,5.88,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,5.88,5.88,17.65,0,0,11.76,5.88,0,0,0,0,5.88,0,0,0,0,0,0,17.65,11.76,5.88,0,0,0,0,0
2866,"Also, the audio was too fast in the video.","Also, the audio was too fast in the video.",Sensemaking 1,63.33,418,1,9,66.04,40.06,99,20.23,9,0,88.89,77.78,66.67,0,0,0,0,0,0,0,0,22.22,22.22,0,11.11,11.11,22.22,11.11,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,33.33,0,11.11,11.11,0,11.11,0,11.11,11.11,0,0,0,0,0,0,0,22.22,11.11,11.11,0,0,0,0,0
2867,"Also, the length of beats should be between 10-15 seconds.","Also, the length of beats should be between 10-15 seconds.",Impact 1,63.33,418,1,10,69.05,40.06,63.35,20.23,10,20,90,70,60,0,0,0,0,0,0,0,0,10,10,10,20,20,10,10,0,20,0,10,0,0,0,0,10,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,10,0,0,0,0,0,0,0,0,30,10,10,0,0,0,10,0
2868,"Lastly, the length of video was longer than 90 seconds.","Lastly, the length of video was longer than 90 seconds.",Sensemaking 1,63.33,418,1,10,89.52,3.95,99,20.23,10,10,90,70,50,0,0,0,0,0,0,0,0,10,10,10,20,10,10,10,0,10,10,20,0,0,0,0,10,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,20,10,0,0,0,0,0,0,0,20,10,10,0,0,0,0,0
2869,"For week 12 part, the impact of the product on the investors was not clear. It would have been a good read if details were included like what the product can do to make investors successful.","For week 12 part, the impact of the product on the investors was not clear. It would have been a good read if details were included like what the product can do to make investors successful.",Sensemaking 1&Impact 1,63.33,418,1,36,85.2,13.82,1.17,93.93,18,19.44,100,77.78,58.33,5.56,0,0,0,0,0,0,5.56,13.89,13.89,2.78,13.89,19.44,0,2.78,2.78,27.78,5.56,5.56,2.78,0,2.78,0,22.22,0,22.22,0,5.56,5.56,2.78,0,8.33,0,5.56,5.56,0,2.78,2.78,0,0,0,0,0,5.56,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,11.11,0,0,11.11,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,11.11,0,0,0,0,0,0,0,2.78,11.11,2.78,0,0,0,0,0,0,8.33,5.56,2.78,0,0,0,0,0
2870,"You received 28 marks for Week 10 and 11 and 10 marks for Week 12"""""" 63.33","You received 28 marks for Week 10 and 11 and 10 marks for Week 12""""""",Agency 1,63.33,418,1,15,77.34,96.04,19.26,20.23,15,6.67,86.67,46.67,33.33,6.67,6.67,0,0,6.67,0,0,0,0,0,33.33,13.33,0,0,13.33,0,0,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,6.67,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0
2871,Thanks for your response regarding the tasks.,Thanks for your response regarding the tasks.,Agency 3,73.33,419,1,7,99,99,1,99,7,28.57,100,57.14,42.86,14.29,14.29,0,0,14.29,0,0,0,28.57,14.29,0,14.29,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,14.29,0,14.29,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,57.14,42.86,14.29,28.57,0,0,28.57,14.29,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0
2872,"For the first task, you have selected 4 clear questions from the interview and identified the issues they have accompanied with your suggestion how they can improve them. There is no major issue here; however, I recommend you to more generously describe the improvement and make a new question to show how he issue can be removed from the questions.","For the first task, you have selected 4 clear questions from the interview and identified the issues they have accompanied with your suggestion how they can improve them. There is no major issue here; however, I recommend you to more generously describe the improvement and make a new question to show how he issue can be removed from the questions.",Sensemaking 1&Impact 1,73.33,419,1,60,44.66,93.37,28.56,99,30,25,93.33,68.33,60,13.33,13.33,1.67,0,5,1.67,5,0,16.67,10,3.33,10,10,8.33,5,1.67,13.33,8.33,3.33,5,1.67,3.33,0,20,1.67,18.33,11.67,5,3.33,5,0,1.67,0,8.33,8.33,0,0,0,0,0,0,0,0,21.67,10,1.67,0,0,1.67,6.67,11.67,0,0,0,1.67,0,0,0,0,3.33,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,5,0,0,3.33,1.67,0,0,1.67,1.67,5,0,0,0,0,0,0,8.33,3.33,3.33,0,0,0,1.67,0
2873,"For the second task, all questions are developed nicely without any major issues.","For the second task, all questions are developed nicely without any major issues.",Sensemaking 1,73.33,419,1,13,96.67,7.93,30.98,99,13,23.08,84.62,61.54,53.85,0,0,0,0,0,0,0,0,30.77,7.69,7.69,15.38,7.69,7.69,0,0,7.69,7.69,15.38,0,0,0,0,30.77,7.69,23.08,7.69,0,0,15.38,0,7.69,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,15.38,7.69,7.69,0,0,0,0,0
2874,"However, the topic description is still a bit broad and not clear how it is related to the main topic. This is also reflected in the description of the questions where you can improve your justification to highlight more in-depth facts why those questions are beneficial and related to the main research topic.","However, the topic description is still a bit broad and not clear how it is related to the main topic. This is also reflected in the description of the questions where you can improve your justification to highlight more in-depth facts why those questions are beneficial and related to the main research topic.",Sensemaking 1&Impact 1,73.33,419,1,53,43.04,51.31,68.36,78.39,26.5,26.42,88.68,69.81,58.49,9.43,3.77,0,0,3.77,0,0,5.66,18.87,11.32,0,9.43,9.43,11.32,7.55,1.89,9.43,11.32,3.77,1.89,0,1.89,0,22.64,0,22.64,13.21,5.66,1.89,3.77,0,3.77,0,3.77,3.77,0,0,0,0,0,0,0,0,7.55,3.77,0,0,0,0,3.77,3.77,0,0,0,0,0,0,0,0,1.89,0,0,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,0,1.89,1.89,7.55,0,0,5.66,1.89,0,0,0,0,9.43,0,0,0,0,0,0,7.55,3.77,1.89,0,0,0,1.89,0
2875,You did a good job on proposing several questions in your interview schedule.,You did a good job on proposing several questions in your interview schedule.,Sensemaking 2,73.33,419,1,13,89.52,99,81.58,99,13,38.46,100,53.85,53.85,15.38,15.38,0,0,15.38,0,0,0,23.08,7.69,0,15.38,7.69,0,0,0,7.69,0,7.69,0,0,0,0,7.69,0,7.69,7.69,0,0,7.69,0,0,0,7.69,7.69,0,7.69,7.69,0,0,0,0,0,30.77,15.38,0,0,0,0,7.69,15.38,0,0,0,0,0,0,0,0,23.08,0,0,23.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,7.69,0,0,0,7.69,7.69,0,7.69,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0
2876,"I recommend you in order to further develop your task, try to organise your questions in a table format and put related questions in each subsection (e.g., I cannot see if the participant does not have any issue what the follow up question is).","I recommend you in order to further develop your task, try to organise your questions in a table format and put related questions in each subsection (e.g., I cannot see if the participant does not have any issue what the follow up question is).",Impact 1,73.33,419,1,44,65.33,40.06,98.07,55.62,44,22.73,86.36,65.91,54.55,13.64,11.36,4.55,0,6.82,0,0,2.27,15.91,6.82,0,13.64,9.09,0,4.55,4.55,20.45,2.27,0,4.55,0,2.27,2.27,22.73,0,22.73,9.09,0,4.55,11.36,0,6.82,0,2.27,2.27,0,0,0,0,0,0,0,0,13.64,4.55,0,0,0,0,2.27,9.09,0,0,0,0,0,0,0,0,2.27,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82,0,0,0,0,0,2.27,15.91,0,2.27,11.36,2.27,0,0,0,0,11.36,0,0,0,0,0,0,15.91,6.82,4.55,0,0,0,4.55,0
2877,I also recommend you to more generously use open-ended questions in your interview though you picked a very experienced person to answer your questions in details.,I also recommend you to more generously use open-ended questions in your interview though you picked a very experienced person to answer your questions in details.,Impact 1&Sensemaking 1,73.33,419,1,26,41.98,99,98.89,99,26,30.77,92.31,61.54,53.85,19.23,19.23,3.85,0,15.38,0,0,0,15.38,3.85,0,15.38,0,11.54,7.69,0,7.69,3.85,3.85,0,0,0,0,23.08,0,23.08,11.54,3.85,0,7.69,0,3.85,0,7.69,7.69,0,0,0,0,0,0,0,0,34.62,15.38,3.85,0,0,3.85,7.69,19.23,0,0,0,0,0,0,0,0,3.85,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.54,0,3.85,7.69,0,0,0,0,3.85,0,0,0,0,0,0,0,7.69,3.85,0,0,0,0,3.85,0
2878,"For conducting the interview, you did a great job and everything went smoothly.","For conducting the interview, you did a great job and everything went smoothly.",Sensemaking 2,73.33,419,1,13,53.56,98.04,2.93,99,13,30.77,92.31,76.92,61.54,15.38,7.69,0,0,7.69,0,0,7.69,15.38,15.38,0,7.69,7.69,7.69,7.69,0,15.38,7.69,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,15.38,15.38,0,0,0,0,0,0,0,0,15.38,7.69,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,15.38,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,7.69,0,0,0,0,0,15.38,0,0,0,0,0,0,0,15.38,7.69,7.69,0,0,0,0,0
2879,You nicely avoided summarising a response to check you understood what was said or asking for clarification (of meaning) about a response.,You nicely avoided summarising a response to check you understood what was said or asking for clarification (of meaning) about a response.,Sensemaking 1,73.33,419,1,22,89.52,96.39,50.45,86.79,22,31.82,95.45,68.18,50,13.64,9.09,0,0,9.09,0,0,4.55,9.09,9.09,0,18.18,4.55,4.55,4.55,0,22.73,0,0,0,0,0,0,27.27,0,27.27,13.64,9.09,0,4.55,0,4.55,0,4.55,4.55,0,0,0,0,0,0,0,0,31.82,22.73,0,0,0,0,22.73,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,4.55,4.55,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,13.64,4.55,0,0,0,0,9.09,0
2880,"However, at times you did lead the questioning, e.g., It sounds very uncomfortable, you must feel very lonely, does this impress you?","However, at times you did lead the questioning, e.g., It sounds very uncomfortable, you must feel very lonely, does this impress you?",Sensemaking 1,73.33,419,1,22,1.5,99,20.79,1,22,18.18,100,77.27,59.09,22.73,13.64,0,0,13.64,0,0,9.09,9.09,4.55,0,4.55,13.64,13.64,4.55,0,22.73,9.09,0,4.55,0,4.55,4.55,27.27,0,27.27,9.09,4.55,4.55,4.55,0,4.55,0,9.09,0,9.09,9.09,0,9.09,0,0,4.55,0,22.73,9.09,0,0,0,0,4.55,13.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,0,4.55,9.09,0,0,0,0,4.55,4.55,4.55,4.55,9.09,0,0,0,0,0,0,36.36,9.09,22.73,4.55,0,0,0,0
2881,"Overall, you did a good job in task 1. I could not find any major issues there as you nicely made your code and categorised them under related themes, well-done!","Overall, you did a good job in task 1. I could not find any major issues there as you nicely made your code and categorised them under related themes, well-done!",Sensemaking 1&Agency 2,73.33,419,1,30,30.37,96.04,63.35,97.84,15,13.33,86.67,63.33,50,16.67,16.67,3.33,0,10,0,3.33,0,10,3.33,3.33,10,6.67,3.33,6.67,3.33,13.33,6.67,0,0,0,0,0,23.33,0,23.33,6.67,3.33,3.33,3.33,0,3.33,0,6.67,6.67,0,3.33,3.33,0,0,0,0,0,13.33,0,0,0,0,0,0,13.33,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,13.33,0,0,10,0,0,0,0,6.67,0,0,0,0,0,0,0,16.67,3.33,6.67,0,3.33,0,3.33,0
2882,"The only minor point was about your codes where some are still can be improved to be more specific and being more latent (e.g., Information from students with same subject).","The only minor point was about your codes where some are still can be improved to be more specific and being more latent (e.g., Information from students with same subject).",Impact 1,73.33,419,1,30,30.37,77.41,1.91,72.45,30,16.67,86.67,73.33,63.33,3.33,3.33,0,0,3.33,0,0,0,16.67,3.33,0,13.33,20,13.33,3.33,0,20,16.67,10,3.33,0,3.33,0,20,6.67,13.33,3.33,0,3.33,0,0,3.33,0,3.33,3.33,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,3.33,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,3.33,0,0,3.33,0,0,0,0,3.33,6.67,0,0,0,0,0,0,20,10,3.33,0,0,0,6.67,0
2883,"Task 2 is generally nicely done; however, you could have elaborated a bit more on the description of the code.","Task 2 is generally nicely done; however, you could have elaborated a bit more on the description of the code.",Sensemaking 1,73.33,419,1,20,54.7,69.2,1,90.5,20,20,100,75,65,5,5,0,0,5,0,0,0,20,15,5,10,20,10,5,0,20,5,10,0,0,0,0,20,0,20,5,0,5,5,0,5,0,5,5,0,0,0,0,0,0,0,0,10,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,15,5,5,0,0,0,5,0
2884,"In terms of task 3, you needed to make sure that the description of the themes has a deeper justification to relate each theme to the wider theme.","In terms of task 3, you needed to make sure that the description of the themes has a deeper justification to relate each theme to the wider theme.",Impact 1,73.33,419,1,28,99,79.51,24.32,20.23,28,7.14,85.71,67.86,50,7.14,3.57,0,0,3.57,0,0,3.57,21.43,14.29,3.57,21.43,3.57,0,0,0,14.29,7.14,3.57,0,0,0,0,14.29,0,14.29,7.14,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,3.57,0,0,0,0,3.57,3.57,0,0,0,0,0,0,0,0,3.57,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,17.86,7.14,0,10.71,0,0,0,0,3.57,3.57,7.14,0,0,0,0,0,7.14,3.57,3.57,0,0,0,0,0
2885,I hope you can keep it up for the next assignment.,I hope you can keep it up for the next assignment.,Impact 2,73.33,419,1,11,71.44,86.82,5.07,99,11,9.09,100,90.91,63.64,27.27,18.18,9.09,0,9.09,0,0,9.09,9.09,9.09,0,18.18,9.09,0,0,0,27.27,9.09,0,0,0,0,0,18.18,0,18.18,0,0,18.18,9.09,0,0,0,18.18,18.18,0,9.09,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,9.09,9.09,0,0,9.09,0,0,0,9.09,0,9.09,9.09,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0
2886,Good job!,Good job!,Agency 2,73.33,419,1,2,89.52,40.06,1,99,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0
2887,"You received 15 marks for Week 4, 11 marks for Week 5 and 17 marks for Week 6"" 73.33","You received 15 marks for Week 4, 11 marks for Week 5 and 17 marks for Week 6""",Agency 1,73.33,419,1,18,95.3,92.24,39.59,20.23,18,5.56,83.33,44.44,27.78,5.56,5.56,0,0,5.56,0,0,0,0,0,33.33,16.67,0,0,5.56,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,5.56,0,0,0,0,0,0,0,11.11,0,5.56,0,0,0,5.56,0
2888,You were able to identify 4 problematic questions and provide good improvement suggestions for all of them.,You were able to identify 4 problematic questions and provide good improvement suggestions for all of them.,Sensemaking 1,98.33,420,1,17,79.1,99,12.44,95.42,17,35.29,100,52.94,47.06,11.76,11.76,0,0,5.88,0,5.88,0,5.88,0,5.88,17.65,5.88,0,5.88,0,5.88,5.88,5.88,11.76,0,11.76,0,23.53,5.88,17.65,11.76,0,0,5.88,0,0,0,17.65,11.76,5.88,11.76,5.88,0,0,0,0,0,23.53,11.76,0,0,0,0,5.88,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0
2889,"Your questionnaire questions are also good, very specific and the multiple choice responses are very well structured.","Your questionnaire questions are also good, very specific and the multiple choice responses are very well structured.",Sensemaking 2&Sensemaking 1,98.33,420,1,17,1.05,93.56,12.44,99,17,35.29,88.24,64.71,52.94,5.88,5.88,0,0,5.88,0,0,0,11.76,5.88,0,0,11.76,23.53,11.76,0,11.76,11.76,5.88,0,0,0,0,17.65,0,17.65,11.76,5.88,0,5.88,0,0,0,11.76,11.76,0,5.88,5.88,0,0,0,0,0,11.76,5.88,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,11.76,0,0,0,0,0,0,11.76,5.88,5.88,0,0,0,0,0
2890,"For improvement, Q5 in Task 1: it would be better to use a 5 or 7 point scale (instead of 3) to measure the students satisfaction with the onboarding process. (So add Highly Dissatisfied and Highly Satisfied on both ends.)","For improvement, Q5 in Task 1: it would be better to use a 5 or 7 point scale (instead of 3) to measure the students satisfaction with the onboarding process. (So add Highly Dissatisfied and Highly Satisfied on both ends.)",Impact 1,98.33,420,1,40,94.88,26.5,2.73,99,20,22.5,85,55,45,2.5,0,0,0,0,0,0,2.5,10,7.5,12.5,17.5,5,5,7.5,0,10,2.5,7.5,5,0,5,0,10,0,10,0,2.5,2.5,2.5,0,5,0,12.5,10,2.5,5,2.5,2.5,0,0,0,0,2.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.5,2.5,0,0,2.5,0,0,0,2.5,0,0,0,0,0,0,0,0,20,5,2.5,0,0,0,12.5,0
2891,"Overall, you were able to conduct a good interview, and you were able to create a wide range of questions in your interview schedule.","Overall, you were able to conduct a good interview, and you were able to create a wide range of questions in your interview schedule.",Sensemaking 2&Sensemaking 1,98.33,420,1,24,89.52,99,39.59,83,24,25,91.67,62.5,50,12.5,12.5,0,0,12.5,0,0,0,12.5,8.33,0,16.67,8.33,0,4.17,0,12.5,8.33,4.17,12.5,0,12.5,0,8.33,0,8.33,4.17,0,0,4.17,0,0,0,4.17,4.17,0,4.17,4.17,0,0,0,0,0,20.83,8.33,0,0,0,0,8.33,12.5,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,4.17,8.33,0,0,8.33,0,0,0,4.17,8.33,0,0,0,0,0,0,0,12.5,4.17,8.33,0,0,0,0,0
2892,It is also good that you were able to ask suitable follow-up questions.,It is also good that you were able to ask suitable follow-up questions.,Sensemaking 1,98.33,420,1,13,1.3,98.04,2.93,99,13,23.08,92.31,69.23,53.85,23.08,7.69,0,0,7.69,0,0,15.38,7.69,0,0,7.69,15.38,7.69,7.69,0,23.08,7.69,0,7.69,0,7.69,0,7.69,0,7.69,7.69,0,0,7.69,0,0,0,7.69,7.69,0,7.69,7.69,0,0,0,0,0,15.38,7.69,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,15.38,7.69,0,0,0,0,7.69,0
2893,Here are some suggestions for improvement.,Here are some suggestions for improvement.,Agency 1,98.33,420,1,6,49.68,40.06,39.59,99,6,33.33,100,66.67,66.67,0,0,0,0,0,0,0,0,16.67,0,0,16.67,16.67,16.67,0,0,16.67,0,16.67,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0
2894,You had too many questions in the interview schedule (about 12 in total) which can put pressure on you to ask all the questions during the interview (of course it's fine if you manage to ask all the questions) and this might hinder the quality of data you get through your interview. It's better to keep the interview schedule more or less open and flexible so that you can adjust your questions based on your interviewee's answers.,You had too many questions in the interview schedule (about 12 in total) which can put pressure on you to ask all the questions during the interview (of course it's fine if you manage to ask all the questions) and this might hinder the quality of data you get through your interview. It's better to keep the interview schedule more or less open and flexible so that you can adjust your questions based on your interviewee's answers.,Sensemaking 1&Impact 1,98.33,420,1,77,64.42,98.15,50.45,79.89,38.5,20.78,94.81,75.32,59.74,16.88,10.39,0,0,10.39,0,0,6.49,20.78,7.79,1.3,15.58,7.79,3.9,6.49,0,18.18,10.39,7.79,1.3,0,1.3,0,23.38,2.6,20.78,6.49,1.3,2.6,9.09,2.6,5.19,0,3.9,3.9,0,0,0,0,0,0,0,0,20.78,10.39,0,0,0,0,10.39,10.39,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,5.19,5.19,0,1.3,3.9,0,0,0,3.9,1.3,5.19,1.3,0,0,0,0,0,11.69,2.6,0,0,0,3.9,5.19,0
2895,"You identified a group of codes based on the given transcripts and grouped them into broader themes. While many of your codes were latent and represented deeper interpretations of the transcript, some of the codes you identified (e.g codes 1 and 2) were semantic rather than latent, and only scratched the surface of the transcripts and refer directly to what the respondents had said.","You identified a group of codes based on the given transcripts and grouped them into broader themes. While many of your codes were latent and represented deeper interpretations of the transcript, some of the codes you identified (e.g codes 1 and 2) were semantic rather than latent, and only scratched the surface of the transcripts and refer directly to what the respondents had said.",Sensemaking 1,98.33,420,1,65,87.26,96.64,21.89,20.23,32.5,21.54,83.08,63.08,52.31,7.69,6.15,0,0,4.62,0,1.54,1.54,15.38,10.77,3.08,13.85,4.62,3.08,10.77,0,12.31,6.15,3.08,0,0,0,0,12.31,0,12.31,4.62,1.54,0,0,0,1.54,0,0,0,0,0,0,0,0,0,0,0,15.38,4.62,0,0,0,0,3.08,10.77,0,0,0,0,0,0,0,0,4.62,0,0,4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,6.15,0,0,1.54,1.54,9.23,0,0,0,0,0,0,0,10.77,4.62,3.08,0,0,0,3.08,0
